window,kind,q,split,lag,placebo,placebo_definition,K,T,kappa_A,kappa_B,F_conv,F_eff_MOP,rho_naive,rho_ols_proxy,rho_2sls,ar_lo,ar_hi,ar_empty,ar_frac_bounded,hac_ar_frac_bounded,ar_projection,conn_naive,conn_2sls,systemic_rank_preserved,seconds
Control_2022_Oct,control,0.95,S1,10,False,,18,4260,0.6482611874424824,0.6647096804978989,1410.7462371164681,636.0299679661777,1.3802627706489476,1.399050746041133,1.415771516922002,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2047288750181906
Control_2022_Oct,control,0.95,S2,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6616442180735231,0.6365279695537006,1.7816177069234767,1.5154487264141014,,,,,,False,,,not_applicable_placebo,,,False,0.0047731249942444265
Control_2022_Oct,control,0.95,S2,1,False,,18,4260,0.6616442180735231,0.6510559032392482,1486.341003464107,536.6611222904329,1.3802627706489476,1.2564741340135377,1.1452917394757207,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20416329201543704
Control_2022_Oct,control,0.95,S2,2,False,,18,4260,0.6445094374718859,0.6317965540758529,1378.7735823067342,557.9142064473473,1.3802627706489476,1.3262342138977956,1.2359485559209942,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20182516699424013
Control_2022_Oct,control,0.95,S2,5,False,,18,4260,0.6376582521187624,0.6233697888512069,1328.624998156851,586.3805154978638,1.3802627706489476,1.3649052719158143,1.3647975989480718,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2032797909923829
Control_2022_Oct,control,0.95,S2,10,False,,18,4260,0.6594102094458254,0.6518254484574412,1491.9680132052288,625.2687777159915,1.3802627706489476,1.3928073794817406,1.4255237183935214,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.22649433300830424
Control_2022_Oct,control,0.95,S3,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6769736486026091,0.6201340354360615,8.314992541009198,9.36812368551727,,,,,,False,,,not_applicable_placebo,,,False,0.004785291035659611
Control_2022_Oct,control,0.95,S3,1,False,,18,4260,0.6769736486026091,0.6384359532403316,1461.477633971147,528.5655180492811,1.3802627706489476,1.2505417791499018,1.1398217385178742,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20325029199011624
Control_2022_Oct,control,0.95,S3,2,False,,18,4260,0.6586818914284704,0.6198723010997623,1360.1205262258534,548.0081202742035,1.3802627706489476,1.3172345507586949,1.2442424751534997,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20292887499090284
Control_2022_Oct,control,0.95,S3,5,False,,18,4260,0.6506819864688465,0.6119490640384931,1317.6289145527428,584.723265900305,1.3802627706489476,1.368404649323272,1.3580448788280404,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20579187502153218
