window,q,asset,hansen_J,p,df
Control_2022_Oct,0.97,FILUSDT,0.9869074476175947,0.3204993977531315,1
Control_2022_Oct,0.97,LINKUSDT,0.18847721776038612,0.6641870493094788,1
Control_2022_Oct,0.97,LTCUSDT,1.4127174899041446,0.23460579782312052,1
Control_2022_Oct,0.97,NEARUSDT,0.8499133007679864,0.35657686571356884,1
Control_2022_Oct,0.97,SOLUSDT,1.8969774178172207,0.1684170326926302,1
Control_2022_Oct,0.97,TRXUSDT,0.5486330185210299,0.4588767805347871,1
Control_2022_Oct,0.97,UNIUSDT,0.05810569037773293,0.8095154193307438,1
Control_2022_Oct,0.97,XRPUSDT,0.21495961255724283,0.642907574376439,1
Control_2023_Feb,0.95,ADAUSDT,3.0365848132952062,0.08140701827366015,1
Control_2023_Feb,0.95,ATOMUSDT,1.599860407681199,0.20592299411874182,1
Control_2023_Feb,0.95,AVAXUSDT,1.5921065707764432,0.20702542165482385,1
Control_2023_Feb,0.95,BCHUSDT,0.0031853503474996376,0.9549921621547072,1
Control_2023_Feb,0.95,BNBUSDT,0.4981239245597344,0.4803256153342057,1
Control_2023_Feb,0.95,BTCUSDT,0.44320192399087355,0.5055810579742102,1
Control_2023_Feb,0.95,DOGEUSDT,1.4637532786094678,0.22633387778497605,1
Control_2023_Feb,0.95,DOTUSDT,0.840889727848561,0.3591424321596991,1
Control_2023_Feb,0.95,ETCUSDT,0.004233977250085636,0.9481190472952183,1
Control_2023_Feb,0.95,ETHUSDT,3.6331652428817702,0.056639001020465596,1
Control_2023_Feb,0.95,FILUSDT,0.8395161674274159,0.35953518383556626,1
Control_2023_Feb,0.95,LINKUSDT,1.3257015800630756,0.24957135310645573,1
Control_2023_Feb,0.95,LTCUSDT,0.05292522563986062,0.8180491625322991,1
Control_2023_Feb,0.95,NEARUSDT,1.2788986857353617,0.2581039064926043,1
Control_2023_Feb,0.95,SOLUSDT,5.444925883031384,0.019625247644055932,1
Control_2023_Feb,0.95,TRXUSDT,4.651559338174801,0.031025351714489835,1
Control_2023_Feb,0.95,UNIUSDT,0.6373166471668095,0.4246841516654316,1
Control_2023_Feb,0.95,XRPUSDT,0.2785391939010627,0.5976602830445875,1
Control_2023_Feb,0.97,ADAUSDT,3.46076166524009,0.06284136149869235,1
Control_2023_Feb,0.97,ATOMUSDT,1.4805373733120284,0.22369046419111105,1
Control_2023_Feb,0.97,AVAXUSDT,1.0205002187042607,0.3124003852527707,1
Control_2023_Feb,0.97,BCHUSDT,1.2410664922534187,0.2652656137230245,1
Control_2023_Feb,0.97,BNBUSDT,3.302769621240267,0.0691631765088978,1
Control_2023_Feb,0.97,BTCUSDT,0.7590918582526838,0.3836128727684941,1
Control_2023_Feb,0.97,DOGEUSDT,0.3703411062533817,0.5428183947082871,1
Control_2023_Feb,0.97,DOTUSDT,0.13781574509400607,0.7104621856398348,1
Control_2023_Feb,0.97,ETCUSDT,1.7424699754862496,0.18682616860888412,1
Control_2023_Feb,0.97,ETHUSDT,5.656409873082539,0.017391687545406986,1
Control_2023_Feb,0.97,FILUSDT,0.00923533353444526,0.923440640841117,1
Control_2023_Feb,0.97,LINKUSDT,0.02259916197390498,0.8805041260858781,1
Control_2023_Feb,0.97,LTCUSDT,0.5928223089626815,0.4413298199017446,1
Control_2023_Feb,0.97,NEARUSDT,0.0018867684853032802,0.9653532249287684,1
Control_2023_Feb,0.97,SOLUSDT,2.2136492786300384,0.13679474170628814,1
Control_2023_Feb,0.97,TRXUSDT,1.2527144950343818,0.26303465607028553,1
Control_2023_Feb,0.97,UNIUSDT,0.16298709386744936,0.6864211305578733,1
Control_2023_Feb,0.97,XRPUSDT,0.051635079736863425,0.8202421519693297,1
Control_2023_Jan,0.95,ADAUSDT,0.03874617130536821,0.8439523788029114,1
Control_2023_Jan,0.95,ATOMUSDT,0.23729155750865377,0.6261691748532099,1
Control_2023_Jan,0.95,AVAXUSDT,1.5153882088572244,0.21831873094428134,1
Control_2023_Jan,0.95,BCHUSDT,0.13197146538092852,0.7163966500453925,1
Control_2023_Jan,0.95,BNBUSDT,0.18919321856491628,0.6635889445555596,1
