window,kind,q,split,lag,placebo,placebo_definition,K,T,kappa_A,kappa_B,F_conv,F_eff_MOP,rho_naive,rho_ols_proxy,rho_2sls,ar_lo,ar_hi,ar_empty,ar_frac_bounded,hac_ar_frac_bounded,ar_projection,conn_naive,conn_2sls,systemic_rank_preserved,seconds
Control_2022_Oct,control,0.95,S3,10,False,,18,4260,0.6837843269991593,0.6342267567000287,1475.6556439838214,617.0626525587934,1.3802627706489476,1.407221532402716,1.4026150892127633,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20239287504227832
Control_2022_Oct,control,0.97,S1,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6408535225260598,0.6552307624039999,7.980656205206755,8.105194648740738,,,,,,False,,,not_applicable_placebo,,,False,0.004718790994957089
Control_2022_Oct,control,0.97,S1,1,False,,18,4260,0.6408535225260598,0.6661509512361856,1404.2280961112724,626.1426744010311,1.4605734886466546,1.3669747240909764,1.291639391109617,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20211479195859283
Control_2022_Oct,control,0.97,S1,2,False,,18,4260,0.6235763119611469,0.6459151641531498,1298.6732161834377,663.9305233633712,1.4605734886466546,1.4199324851667652,1.3751787062169116,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20198995794635266
Control_2022_Oct,control,0.97,S1,5,False,,18,4260,0.6251367480925664,0.6427544526065874,1296.2512978678192,671.4734597522894,1.4605734886466546,1.4510194749950034,1.437245869352343,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20223191601689905
Control_2022_Oct,control,0.97,S1,10,False,,18,4260,0.6600240442537657,0.6726328935110207,1479.4155074301816,628.2722437671115,1.4605734886466546,1.4749639193595196,1.4892108912347277,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20219166699098423
Control_2022_Oct,control,0.97,S2,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6601618544451126,0.633768987802552,1.5775269308433675,1.3246451304016753,,,,,,False,,,not_applicable_placebo,,,False,0.004720584023743868
Control_2022_Oct,control,0.97,S2,1,False,,18,4260,0.6601618544451126,0.6464233456874844,1499.8524761515584,608.3355249294223,1.4605734886466546,1.3629306306579478,1.2697547201115138,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20238587498897687
Control_2022_Oct,control,0.97,S2,2,False,,18,4260,0.6431458543067559,0.6258318550270057,1390.3138077653334,631.5685008564849,1.4605734886466546,1.4213468910010478,1.3651713911004926,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.201991000038106
Control_2022_Oct,control,0.97,S2,5,False,,18,4260,0.642354065981022,0.6256309591612568,1376.8085844547084,626.4700018915102,1.4605734886466546,1.4496786665356562,1.4370852205979336,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2019410000066273
